target,ids,date,flag,user,text,text_processed
4,1694726566,Mon May 04 03:53:07 PDT 2009,NO_QUERY,5erg,@hoganfe i agree ,"['hoganf', 'agre']"
4,2185511576,Mon Jun 15 17:29:33 PDT 2009,NO_QUERY,jakimann,"second chances they don't ever matter, people never change. once a whore, you're nothing more. i'm sorry that'll never change ","['second', 'chanc', 'ever', 'matter', 'peopl', 'never', 'chang', 'onc', 'whore', 'noth', 'sorri', 'never', 'chang']"
0,1573215224,Tue Apr 21 00:11:06 PDT 2009,NO_QUERY,jpyper,"Why is it that when the weather changes to nice for a few days, I always end up with 'Spring Fever' or something? This sucks. ","['whi', 'weather', 'chang', 'nice', 'day', 'alway', 'spring', 'fever', 'someth', 'suck']"
0,2246291336,Fri Jun 19 17:22:35 PDT 2009,NO_QUERY,tyrannosarahrex,whay's with all the rain? i haven't built my arc yet. the lights just flashed. i better not lose power. i need the interwebsss ,"['whay', 'rain', 'built', 'arc', 'yet', 'light', 'flash', 'better', 'lose', 'power', 'need', 'interwebsss']"
0,2216957984,Wed Jun 17 20:11:53 PDT 2009,NO_QUERY,AlSween,lol i think @sexyindia don't like me no mo ,"['lol', 'think', 'sexyindia', 'like', 'mo']"
0,1693119827,Sun May 03 21:37:04 PDT 2009,NO_QUERY,KAYSEN782,I am sitting at the computer after a hectic and busy weekend dealing with far to much...and now I am really really under the weather ,"['comput', 'hectic', 'busi', 'weekend', 'deal', 'far', 'realli', 'realli', 'weather']"
4,2191848097,Tue Jun 16 06:04:39 PDT 2009,NO_QUERY,Out_Of_Step,OMG One more follower 'til 100 G'waaaan!  I'm gonna follow my 100th follower back just follow meeee :L,"['omg', 'follow', 'g', 'waaaan', 'gon', 'follow', 'th', 'follow', 'back', 'follow', 'meeee']"
0,2202570028,Tue Jun 16 22:01:30 PDT 2009,NO_QUERY,nivleshc,Endeavour hydrogen tanks started leaking in the same area as sunday.. launch has been scrubbed ,"['endeavour', 'hydrogen', 'tank', 'start', 'leak', 'area', 'launch', 'scrub']"
0,2064029997,Sun Jun 07 04:59:27 PDT 2009,NO_QUERY,_simpleGirl_,exams are killing me!!!!   ,"['exam', 'kill']"
4,1573752450,Tue Apr 21 02:41:26 PDT 2009,NO_QUERY,pbarone,Amazon just shipped my batting and fielding softball gloves... sweet ,"['amazon', 'ship', 'bat', 'field', 'softbal', 'sweet']"
4,1881465849,Fri May 22 04:44:37 PDT 2009,NO_QUERY,xyoucantdecodex,Only has to be at school for a couple of hours today.  Happy Friday!,"['onli', 'school', 'coupl', 'hour', 'today', 'happi', 'friday']"
0,2247141235,Fri Jun 19 18:39:04 PDT 2009,NO_QUERY,EverThinkAbout,"It was a full rainbow that crossed the sky, full of every color. Absolutely gorgeous! Didn't see a witch tho. ","['wa', 'full', 'rainbow', 'cross', 'sky', 'full', 'everi', 'color', 'absolut', 'gorgeou', 'see', 'witch', 'tho']"
4,1677427264,Sat May 02 02:01:18 PDT 2009,NO_QUERY,yochilli,@MrsFiddlesticks Excellent  He is on the list now too ,"['mrsfiddlestick', 'excel', 'list']"
0,2226352504,Thu Jun 18 11:50:50 PDT 2009,NO_QUERY,amapod,@thekarin - My friends and I said the same thing bout the Vice party.  We said we forgot to wear our plaid &amp; hats.  We didn't fit in. ,"['thekarin', 'friend', 'said', 'thing', 'bout', 'vice', 'parti', 'said', 'forgot', 'wear', 'plaid', 'amp', 'fit']"
4,2055383371,Sat Jun 06 09:12:57 PDT 2009,NO_QUERY,hsahsa,"@rachLOVESmcfly hahaha, I was just kidding ","['rachlovesmcfli', 'hahaha', 'wa', 'kid']"
4,1557821694,Sun Apr 19 06:09:20 PDT 2009,NO_QUERY,RedFraggs,having a lazy day out in the garden! loving the sun today! ,"['lazi', 'day', 'garden', 'love', 'sun', 'today']"
4,1979630594,Sun May 31 03:52:20 PDT 2009,NO_QUERY,flamingokitty,Had to stop at starbucks...or else gma will get cranky. ,"['stop', 'gma', 'get', 'cranki']"
4,2069585630,Sun Jun 07 16:08:54 PDT 2009,NO_QUERY,9Toni83,@asajkp Awesome! You are not going to be able to put it down ,"['asajkp', 'awesom', 'go', 'abl', 'put']"
4,1991117144,Mon Jun 01 06:26:11 PDT 2009,NO_QUERY,dorthasavon,Phone calls and follow up...placing orders Weds.--shop online www.youravon.com/dhise Ask me for free shipping code! ,"['phone', 'call', 'follow', 'order', 'onlin', 'ask', 'free', 'ship', 'code']"
0,2008170001,Tue Jun 02 13:43:35 PDT 2009,NO_QUERY,msmay916,"mad @ the world......  hatin lyfe...  i knew today was gonna be horrible, i shoulda jus stayed in bed  ","['mad', 'hatin', 'knew', 'today', 'wa', 'gon', 'horribl', 'shoulda', 'stay', 'bed']"
4,1679911145,Sat May 02 10:28:02 PDT 2009,NO_QUERY,Jesseray5291,In Disneyland getting fast passes for splash mountain and it's my bday ,"['disneyland', 'get', 'fast', 'splash', 'mountain', 'bday']"
4,1996045003,Mon Jun 01 14:26:56 PDT 2009,NO_QUERY,debthebumblebee,cards all working now ,"['card', 'work']"
4,2177182131,Mon Jun 15 05:37:08 PDT 2009,NO_QUERY,thriftymom,"@rjevans LOL, I'm Lacto-Paleo. I never turn down cheese. ","['rjevan', 'lol', 'lacto', 'paleo', 'never', 'turn', 'chees']"
4,2175160958,Mon Jun 15 00:14:29 PDT 2009,NO_QUERY,AlmaVienna,"@Nadia520 ok,I should check it out one day, hehe!  aww,,YaaYThank you soo much!!            ♥   Hows you today?","['nadia', 'ok', 'check', 'day', 'hehe', 'aww', 'yaaythank', 'soo', 'much', 'today']"
4,2053049749,Sat Jun 06 03:04:22 PDT 2009,NO_QUERY,ComedyQueen,@fu8ar Darn. stupid weather. And Im good thank you ,"['darn', 'stupid', 'weather', 'good', 'thank']"
0,2323948490,Thu Jun 25 01:54:00 PDT 2009,NO_QUERY,hellosascha,my coughing it wont stop ,"['cough', 'wont', 'stop']"
0,2055788726,Sat Jun 06 09:57:32 PDT 2009,NO_QUERY,lupin_bebop,Watching Royal Pains again. I freaking want to see the Burn Notice premier. I never got to see it. I want to dang it! ,"['watch', 'royal', 'pain', 'freak', 'see', 'burn', 'notic', 'premier', 'never', 'got', 'see', 'dang']"
0,2265207450,Sun Jun 21 06:02:51 PDT 2009,NO_QUERY,JulieStrating,"@jpascua Also, this is a must have for peeling skin, but not available locally  http://tinyurl.com/lsrkyp","['jpascua', 'must', 'peel', 'skin', 'avail', 'local']"
4,1980760139,Sun May 31 07:36:13 PDT 2009,NO_QUERY,jamdaw,I can't get over the weather  I'm loving it!!,"['get', 'weather', 'love']"
0,2298543300,Tue Jun 23 11:48:33 PDT 2009,NO_QUERY,PennySP,My last theater lesson will be this Saturday. I am going to miss it a lot  On the other hand I am nearly done with my new architecture web,"['last', 'theater', 'lesson', 'saturday', 'go', 'miss', 'lot', 'hand', 'nearli', 'done', 'new', 'architectur', 'web']"
0,2053901749,Sat Jun 06 06:01:59 PDT 2009,NO_QUERY,xxabc,No sleep. Stuffy nose. Sore throat. About to puke. I want you here so bad ,"['sleep', 'stuffi', 'nose', 'sore', 'throat', 'puke', 'bad']"
4,1991663624,Mon Jun 01 07:26:43 PDT 2009,NO_QUERY,cetico,@dreaming3 invitation sent! ,"['dream', 'invit', 'sent']"
0,2263511322,Sun Jun 21 01:00:51 PDT 2009,NO_QUERY,chichisunget,"Lost somethin special, something I could NEVER HAVE again ","['lost', 'somethin', 'special', 'someth', 'could', 'never']"
0,1827004489,Sun May 17 09:47:11 PDT 2009,NO_QUERY,butwecant, new paramore now,"['new', 'paramor']"
4,2014202927,Wed Jun 03 00:46:26 PDT 2009,NO_QUERY,NB_Agency,@mega_zoi  Hello to you too  from NB Frankfurt ,"['mega', 'zoi', 'hello', 'nb', 'frankfurt']"
0,2205983515,Wed Jun 17 05:48:13 PDT 2009,NO_QUERY,sakuritty,there are only few guys that can be called as a gentleman.. ,"['onli', 'guy', 'call']"
4,1548499787,Fri Apr 17 21:07:27 PDT 2009,NO_QUERY,edgar_ardon,@history_prog watching Shockwave !! ,"['histori', 'prog', 'watch', 'shockwav']"
4,1574025315,Tue Apr 21 03:56:38 PDT 2009,NO_QUERY,missghierarchy,wonders if i can pick up wi fi in the park........ wants to work outside and enjoy the day ,"['wonder', 'pick', 'wi', 'work', 'outsid', 'enjoy', 'day']"
4,1965933508,Fri May 29 16:48:46 PDT 2009,NO_QUERY,MSLanor,Today's My Mellie B-Day...!! We need the WIN tonight!!! so Lock N Twitterbugs!!!	 ,"['today', 'melli', 'need', 'win', 'tonight', 'lock', 'twitterbug']"
4,1972702676,Sat May 30 09:43:35 PDT 2009,NO_QUERY,rogergamble,@jallen i resemble that comment ,"['jallen', 'resembl', 'comment']"
0,2195012552,Tue Jun 16 10:33:36 PDT 2009,NO_QUERY,kristyanaorama,Matt is making fun of me on twitter  punk.,"['matt', 'make', 'fun', 'twitter', 'punk']"
0,2239972886,Fri Jun 19 09:11:07 PDT 2009,NO_QUERY,brennadenexter,thinking if i should text him or not.. i want to but im worried i might start to cry ! ,"['think', 'text', 'worri', 'might', 'start', 'cri']"
0,1559603665,Sun Apr 19 11:34:27 PDT 2009,NO_QUERY,browncoat24,"At the comic shop, bagging and boarding for the next few hours. Gonna try and finish Life today. Season finale was a couple weeks ago ","['comic', 'shop', 'bag', 'board', 'next', 'hour', 'gon', 'finish', 'life', 'today', 'season', 'final', 'wa', 'coupl', 'week', 'ago']"
0,1979092397,Sun May 31 01:36:26 PDT 2009,NO_QUERY,kelliecobra,@chynnasaur hell yeaaah. why aren't you going to atl ,"['chynnasaur', 'hell', 'yeaaah', 'whi', 'go', 'atl']"
0,1559508747,Sun Apr 19 11:19:34 PDT 2009,NO_QUERY,chicky1985,@jesser76 hey!! havnt got any pics on mums lap top to apply  ,"['jesser', 'hey', 'havnt', 'got', 'ani', 'mum', 'top', 'appli']"
0,1559446589,Sun Apr 19 11:09:47 PDT 2009,NO_QUERY,jammy_hollie,"Finally got a new bed, taking apart the old one and assembling my new ikea one took me 4 hours and has screwed my back up ","['final', 'got', 'new', 'bed', 'apart', 'old', 'assembl', 'new', 'ikea', 'took', 'hour', 'screw', 'back']"
0,1978276630,Sat May 30 22:54:01 PDT 2009,NO_QUERY,ImJustMylan,@LinaPutsIn_WorC going home.. where u at? See how you do me.  .LOL and the i just saw an ExTenZe commerical. What can I say it got bigger!,"['linaputsin', 'worc', 'go', 'see', 'lol', 'saw', 'extenz', 'commer', 'say', 'got', 'bigger']"
0,2175456760,Mon Jun 15 01:02:19 PDT 2009,NO_QUERY,lolicaust,noooo my twitterfox isn't working since i got the firefox update  oh well. reading wolf and spice atm.,"['noooo', 'twitterfox', 'work', 'sinc', 'got', 'firefox', 'updat', 'oh', 'well', 'read', 'wolf', 'spice', 'atm']"
0,2194602762,Tue Jun 16 10:00:56 PDT 2009,NO_QUERY,_whatshername,"So my tweets are going through, I'm just not getting any tweets on my phone. Major fail.  Hope I'm not missing anything interesting.","['tweet', 'go', 'get', 'ani', 'tweet', 'phone', 'major', 'fail', 'hope', 'miss', 'anyth', 'interest']"
4,2051531629,Fri Jun 05 22:14:40 PDT 2009,NO_QUERY,kristenpitt,Pancakes + &quot;The Hangover&quot; + drinks downtown with good friends/ family = a happy @kristenpitt ,"['pancak', 'quot', 'hangov', 'quot', 'drink', 'downtown', 'good', 'friend', 'famili', 'happi', 'kristenpitt']"
4,1565263165,Mon Apr 20 06:19:38 PDT 2009,NO_QUERY,BostonGal34,@DannyWood Full Service baby!! hope youre having a great morning babe ,"['dannywood', 'full', 'servic', 'babi', 'hope', 'great', 'morn', 'babe']"
0,1978749544,Sun May 31 00:20:21 PDT 2009,NO_QUERY,MaryAguilar664,i hate breaking up with people ,"['hate', 'break', 'peopl']"
4,2058382201,Sat Jun 06 14:49:46 PDT 2009,NO_QUERY,mitt3ns,"@jumpinglegacy: and why would you listen to HIM???   (XOXO, Derek)","['jumpinglegaci', 'whi', 'would', 'listen', 'xoxo', 'derek']"
0,2062975437,Sun Jun 07 00:56:14 PDT 2009,NO_QUERY,gabehabe,@chuck981996 mac... winblows... just no. ,['chuck']
4,1956449960,Thu May 28 21:54:19 PDT 2009,NO_QUERY,highasakyt,At Star Trek with dad. ,"['star', 'trek', 'dad']"
0,1694166261,Mon May 04 01:23:00 PDT 2009,NO_QUERY,ginger_whinger,@AussieKatieKat but it's such a pretty getup! did you enjoy the #pawparty? My people were doing people stuff... ,"['aussiekatiekat', 'pretti', 'getup', 'enjoy', 'pawparti', 'peopl', 'peopl']"
4,1968965775,Fri May 29 22:40:05 PDT 2009,NO_QUERY,kayteesometimes,"I love summer merely because i can jump in bed during any point in the day, if i wish. Goodnight ","['love', 'summer', 'mere', 'becaus', 'jump', 'bed', 'dure', 'ani', 'point', 'day', 'wish', 'goodnight']"
4,1467934019,Mon Apr 06 22:52:56 PDT 2009,NO_QUERY,Magnumatic,I'm getting ready to drink tea.. Emma's gonna eat some Rice meal. ,"['get', 'readi', 'drink', 'emma', 'gon', 'eat', 'rice', 'meal']"
4,1881644591,Fri May 22 05:12:32 PDT 2009,NO_QUERY,Lieneuh,@euractiv excellent  Can you give me a mailadres?,"['euractiv', 'excel', 'give', 'mailadr']"
0,1970337404,Sat May 30 03:27:06 PDT 2009,NO_QUERY,KittyMadCow,"................. ok i'm pissedddddd... i mean wtf, why cant i load appps from faceboooookkkk    ","['ok', 'mean', 'wtf', 'whi', 'cant', 'load', 'appp', 'faceboooookkkk']"
4,2000827875,Mon Jun 01 23:04:17 PDT 2009,NO_QUERY,YaribValenzuela,"@oriii I love you baby, y me encantariaaa que usaras mas twitter ","['oriii', 'love', 'babi', 'encantariaaa', 'usara', 'twitter']"
0,2322134036,Wed Jun 24 22:06:13 PDT 2009,NO_QUERY,mmehta5,@ThinkReferrals  I miss XP  Unfortunately I bought the early vista systems n everyone keeps telling me that I can't go back to XP in them,"['thinkreferr', 'miss', 'xp', 'unfortun', 'bought', 'earli', 'vista', 'system', 'everyon', 'keep', 'tell', 'go', 'back', 'xp']"
0,2223247573,Thu Jun 18 08:02:11 PDT 2009,NO_QUERY,NolaxE,@Rythine aww ,"['rythin', 'aww']"
4,1980009476,Sun May 31 05:21:42 PDT 2009,NO_QUERY,ilovecats105,WOW! did you see diversity last night? they won and they were brill! congrats to susan boyle for coming so far- u r  fab! YAY YAY YAY!  xx,"['wow', 'see', 'diver', 'last', 'night', 'brill', 'congrat', 'susan', 'boyl', 'far', 'r', 'fab', 'yay', 'yay', 'yay', 'xx']"
4,1827219494,Sun May 17 10:14:46 PDT 2009,NO_QUERY,jessicamloring,@RainyCityLove Love it ,"['rainycitylov', 'love']"
4,1564647176,Mon Apr 20 04:24:11 PDT 2009,NO_QUERY,mattieslollipop,Yummmmm breakfast time ,"['yummmmm', 'breakfast', 'time']"
4,2174613562,Sun Jun 14 22:55:48 PDT 2009,NO_QUERY,nsterk08,@jessicabeyer lol kk were gonna do it..sometime when we can all get together ,"['jessicabey', 'lol', 'kk', 'gon', 'get', 'togeth']"
4,2062656737,Sat Jun 06 23:53:22 PDT 2009,NO_QUERY,drea09m,goodnight everyone ,"['goodnight', 'everyon']"
4,1833545436,Sun May 17 23:38:05 PDT 2009,NO_QUERY,homespunhealers,via @plxtransformer: Thanks for following! I hope we'll become friends! ,"['via', 'plxtransform', 'thank', 'follow', 'hope', 'becom', 'friend']"
0,2177260714,Mon Jun 15 05:46:41 PDT 2009,NO_QUERY,BBQmommy,Apparently food colouring is not oil soluble? Failed science experiment with Miss E this morning ,"['appar', 'food', 'colour', 'oil', 'solubl', 'fail', 'scienc', 'experi', 'miss', 'morn']"
0,2066845092,Sun Jun 07 11:16:36 PDT 2009,NO_QUERY,mobilesydney,I'm having a great hair and bangs day ;) lol just wait tell I go outside ,"['great', 'hair', 'bang', 'day', 'lol', 'wait', 'tell', 'go', 'outsid']"
0,2048442672,Fri Jun 05 15:12:23 PDT 2009,NO_QUERY,lkendrick,"enjoying my local Starbucks, but my barista (Brad) doesn't have any tweeps. ","['enjoy', 'local', 'starbuck', 'barista', 'brad', 'ani', 'tweep']"
0,2197500019,Tue Jun 16 13:51:58 PDT 2009,NO_QUERY,kurleq1432,my feet are killing me! not literally... but they might as well. ,"['foot', 'kill', 'might', 'well']"
4,2192269035,Tue Jun 16 06:46:40 PDT 2009,NO_QUERY,IamOshiel,Going to sleep. goodnight beautiful people  Going to bed with a big smile on my face. yaaaaaaay *squints*,"['go', 'sleep', 'goodnight', 'beauti', 'peopl', 'go', 'bed', 'big', 'smile', 'yaaaaaaay', 'squint']"
4,2001896581,Tue Jun 02 02:27:12 PDT 2009,NO_QUERY,kadambariyer,@khushi4all Yea.. sure! The value was way below normal. But not to worry! ,"['khushi', 'sure', 'valu', 'wa', 'way', 'normal', 'worri']"
0,2297427928,Tue Jun 23 10:25:45 PDT 2009,NO_QUERY,bossjones,@Luv2myQT @ychaker  LOL noooooooo    I was just looking at those online! @ychaker is even getting me to check out MACs...oh my! Lol,"['luv', 'myqt', 'ychaker', 'lol', 'noooooooo', 'wa', 'look', 'onlin', 'ychaker', 'even', 'get', 'check', 'lol']"
4,1969934163,Sat May 30 01:47:24 PDT 2009,NO_QUERY,greekdude,@iamaline yeah! as well as cherry tree and fig trees. it's nice to live in the suburbs ,"['iamalin', 'yeah', 'well', 'cherri', 'tree', 'fig', 'tree', 'nice', 'live', 'suburb']"
0,2323458080,Thu Jun 25 00:41:25 PDT 2009,NO_QUERY,SoniaYasminAli,So upset! Just dropped Marvin off to have &quot;the op&quot;  my poor baby. Xxx,"['upset', 'drop', 'marvin', 'quot', 'quot', 'poor', 'babi', 'xxx']"
0,1555902777,Sat Apr 18 21:01:50 PDT 2009,NO_QUERY,StarSlay3r,@Zombi3Kill3r I might be getting one from someone according to an email i got but I never got a follow up email so Im not sure ,"['zombi', 'kill', 'r', 'might', 'get', 'someon', 'accord', 'email', 'got', 'never', 'got', 'follow', 'email', 'sure']"
4,1957148097,Thu May 28 23:39:12 PDT 2009,NO_QUERY,aichaku,"@bittenbefore thanks!! revital's moisturising &quot;action&quot; is great for me, but i'm still so tempted to try kose again anyway lol. ","['bittenbefor', 'thank', 'revit', 'moisturis', 'quot', 'action', 'quot', 'great', 'still', 'tempt', 'kose', 'anyway', 'lol']"
0,1956023026,Thu May 28 21:02:35 PDT 2009,NO_QUERY,rccx,@anjesus hahaha wow. You mean you've never been proud of me before? ,"['anjesu', 'hahaha', 'wow', 'mean', 'never', 'proud', 'befor']"
4,2014103476,Wed Jun 03 00:28:15 PDT 2009,NO_QUERY,Chrissstinaaa,@harrythelime Don't be so cruel! You like it really  you'll get into it. Don't worry.,"['harrythelim', 'cruel', 'like', 'realli', 'get', 'worri']"
4,2002050943,Tue Jun 02 02:58:56 PDT 2009,NO_QUERY,typical_sam,cant wait for Origin tmrw night ,"['cant', 'wait', 'origin', 'tmrw', 'night']"
0,2226989463,Thu Jun 18 12:38:19 PDT 2009,NO_QUERY,kateboardman,http://twitpic.com/7qeys - bah. 162 images later and nowhere near enough right textures ,"['bah', 'imag', 'later', 'nowher', 'near', 'enough', 'right', 'textur']"
4,2061636373,Sat Jun 06 21:17:08 PDT 2009,NO_QUERY,oxArielxx,The game was awesome &amp; we won  so it's all good. goodnight twitterers.,"['game', 'wa', 'awesom', 'amp', 'good', 'goodnight', 'twitter']"
0,1985636929,Sun May 31 17:29:18 PDT 2009,NO_QUERY,luciusmalfoy,"speaking of twister and bill paxton (he's in the movie), i REALLY need to see near dark for the first time ever.  i fail.","['speak', 'twister', 'bill', 'paxton', 'movi', 'realli', 'need', 'see', 'near', 'dark', 'first', 'time', 'ever', 'fail']"
0,2217781860,Wed Jun 17 21:22:29 PDT 2009,NO_QUERY,NomBradNom,@mynamebemichael Ok well go to bburg tomorrow!  but its a bit of a drive you hink i could have like a dollar for gas? Sorry  from ev ...,"['mynamebemichael', 'ok', 'well', 'go', 'bburg', 'tomorrow', 'bit', 'drive', 'hink', 'could', 'like', 'dollar', 'sorri', 'ev']"
0,2014665441,Wed Jun 03 02:16:49 PDT 2009,NO_QUERY,jgalleg6,got some serious and timely song writing to get done... time to crash ,"['got', 'seriou', 'time', 'song', 'write', 'get', 'time', 'crash']"
0,2323295001,Thu Jun 25 00:19:26 PDT 2009,NO_QUERY,Dillpickley,GRRRRR...Raybans i really like but have no money because of that stuuupid car ,"['realli', 'like', 'money', 'becaus', 'stuuupid', 'car']"
4,1979593397,Sun May 31 03:43:00 PDT 2009,NO_QUERY,emmalouise54,im still loving this hot weather lol  xx,"['still', 'love', 'hot', 'weather', 'lol', 'xx']"
0,1573888251,Tue Apr 21 03:19:54 PDT 2009,NO_QUERY,LukeD,"Twitter I said change my profile pic, not eat it ","['twitter', 'said', 'chang', 'profil', 'eat']"
4,1982906908,Sun May 31 12:08:00 PDT 2009,NO_QUERY,daveingland,@laurieMvincent thanks laurie! my wife @charlotteconley is a professional vocal coach ,"['lauriemvinc', 'thank', 'lauri', 'wife', 'charlotteconley', 'profession', 'vocal', 'coach']"
0,2069565846,Sun Jun 07 16:06:43 PDT 2009,NO_QUERY,handmadeinpa,lola just woke up. i think she's mad at me ,"['lola', 'woke', 'think', 'mad']"
0,2179237115,Mon Jun 15 08:49:57 PDT 2009,NO_QUERY,jennquinn_ox,"the weather is really rubbish, and im veryy boredd ","['weather', 'realli', 'rubbish', 'veryy', 'boredd']"
0,2200645714,Tue Jun 16 19:10:47 PDT 2009,NO_QUERY,Krystal_Gus,@melclaire5  but his version is much more beleivable. lol,"['melclair', 'hi', 'version', 'much', 'beleiv', 'lol']"
0,1470153994,Tue Apr 07 08:30:32 PDT 2009,NO_QUERY,randomblonde,Must have dozed off. Still feel really cruddy though  Thought I might be miraculously better when I woke up. I was wrong. Boooo!! ,"['must', 'doze', 'still', 'feel', 'realli', 'cruddi', 'though', 'thought', 'might', 'miracul', 'better', 'woke', 'wa', 'wrong', 'boooo']"
